KEGG pathway	Protein accession	KEGG KO No.	T4/S Ratio	Regulated Type
map05014 Amyotrophic lateral sclerosis	Cox6c	K02268	0.599873434738557	Down
map05014 Amyotrophic lateral sclerosis	Ndufc2	K03968	0.6541508402692738	Down
map05014 Amyotrophic lateral sclerosis	Ndufa2	K03946	0.6094478047302161	Down
map05014 Amyotrophic lateral sclerosis	Ndufa3	K03947	0.649707161981258	Down
map05014 Amyotrophic lateral sclerosis	Sdhb	K00235	0.629682953768926	Down
map05014 Amyotrophic lateral sclerosis	Ndufb4	K03960	0.666269169230358	Down
map05014 Amyotrophic lateral sclerosis	Ndufb5	K03961	0.6546426677664531	Down
map05014 Amyotrophic lateral sclerosis	Ndufb9	K03965	0.6450303390255999	Down
map05014 Amyotrophic lateral sclerosis	Ndufa6	K03950	0.6483572980413621	Down
map05014 Amyotrophic lateral sclerosis	Ndufb3	K03959	0.6013982556414771	Down
map05014 Amyotrophic lateral sclerosis	Ndufb7	K03963	0.6449632057386679	Down
map05014 Amyotrophic lateral sclerosis	Uqcrfs1	K00411	0.634808916528353	Down
map05014 Amyotrophic lateral sclerosis	Ndufs4	K03937	0.54674271455307	Down
map05014 Amyotrophic lateral sclerosis	Uqcrc1	K00414	0.6464293336748199	Down
map05014 Amyotrophic lateral sclerosis	Tomm40l	K11518	0.6661112400865721	Down
map05014 Amyotrophic lateral sclerosis	Cyc1	K00413	0.6482520542616811	Down
map05014 Amyotrophic lateral sclerosis	Atp5f1d	K02134	0.629907280960253	Down
map05014 Amyotrophic lateral sclerosis	Ndufv2	K03943	0.663517803344319	Down
map05014 Amyotrophic lateral sclerosis	Klc4	K10407	1.56317021202277	Up
map05014 Amyotrophic lateral sclerosis	Ndufs7	K03940	0.657864277863694	Down
map05014 Amyotrophic lateral sclerosis	Ndufa8	K03952	0.6383428999676379	Down
map05014 Amyotrophic lateral sclerosis	Ndufb10	K03966	0.6402400166760971	Down
map05014 Amyotrophic lateral sclerosis	Ndufs3	K03936	0.6557638270166539	Down
map05014 Amyotrophic lateral sclerosis	Tubb3	K07375	2.09946692139402	Up
map05014 Amyotrophic lateral sclerosis	Ndufa13	K11353	0.651582478192837	Down
map05014 Amyotrophic lateral sclerosis	Actr10	K16576	1.6635388934956898	Up
map05014 Amyotrophic lateral sclerosis	Dctn3	K10425	1.60134314039015	Up
map05014 Amyotrophic lateral sclerosis	Ndufa7	K03951	0.5764563234751441	Down
map05014 Amyotrophic lateral sclerosis	Hdac6	K11407	1.52840562813005	Up
map05016 Huntington disease	Klc1	K10407	1.8329382762871	Up
map05016 Huntington disease	Klc2	K10407	1.7137194079086102	Up
map05016 Huntington disease	Mtnd1	K03878	0.664531774654894	Down
map05016 Huntington disease	Mtatp8	K02125	0.619321157371039	Down
map05016 Huntington disease	Sod1	K04565	0.65550331432095	Down
map05016 Huntington disease	Sod2	K04564	0.622701202502569	Down
map05016 Huntington disease	Itpr1	K04958	2.57193268186754	Up
map05016 Huntington disease	Cox5a	K02264	0.665065186731032	Down
map05016 Huntington disease	Cox7c	K02272	0.643286691763146	Down
map05016 Huntington disease	Cox4i1	K02263	0.624698972099853	Down
map05016 Huntington disease	Gpx3	K00432	2.47631151592177	Up
map05016 Huntington disease	Slc25a4	K05863	0.642036668875635	Down
map05016 Huntington disease	Ndufs6	K03939	0.6512618562387951	Down
map05016 Huntington disease	Atp5f1e	K02135	0.542550568723035	Down
map05016 Huntington disease	Cox7a1	K02270	0.5924888605983449	Down
map05016 Huntington disease	Atp5f1b	K02133	0.618571477912479	Down
map05016 Huntington disease	Actr1a	K16575	1.50318460562487	Up
map05016 Huntington disease	Tubb5	K07375	1.54061670277402	Up
map05016 Huntington disease	Uqcrh	K00416	0.581900215098893	Down
map05016 Huntington disease	Atp5f1a	K02132	0.627681631616807	Down
map05016 Huntington disease	Cox7a2l	K02270	0.6662543517511751	Down
map05016 Huntington disease	Ndufa4	K03948	0.59366947425099	Down
map05016 Huntington disease	Cltb	K04645	1.71122810639689	Up
map05016 Huntington disease	Sdha	K00234	0.661259454365319	Down
map05016 Huntington disease	Ndufs8	K03941	0.6496181498102359	Down
map05016 Huntington disease	Wipi1	K17908	1.5634633275502199	Up
map05016 Huntington disease	Hip1	K04559	1.5529491605441001	Up
map05016 Huntington disease	Ndufs1	K03934	0.642445054945055	Down
map05016 Huntington disease	Atp5f1c	K02136	0.599008402089168	Down
map05016 Huntington disease	Ndufs2	K03935	0.643691510045366	Down
map05016 Huntington disease	Ndufv1	K03942	0.641955154934909	Down
map05016 Huntington disease	Tubb6	K07375	1.8838743686976	Up
map05016 Huntington disease	Ndufa10	K03954	0.662131590033233	Down
map05016 Huntington disease	Gpx7	K00432	2.1681315104166696	Up
map05016 Huntington disease	Cox6c	K02268	0.599873434738557	Down
map05016 Huntington disease	Ndufc2	K03968	0.6541508402692738	Down
map05016 Huntington disease	Ndufa2	K03946	0.6094478047302161	Down
map05016 Huntington disease	Ndufa3	K03947	0.649707161981258	Down
map05016 Huntington disease	Sdhb	K00235	0.629682953768926	Down
map05016 Huntington disease	Ndufb4	K03960	0.666269169230358	Down
map05016 Huntington disease	Ndufb5	K03961	0.6546426677664531	Down
map05016 Huntington disease	Ndufb9	K03965	0.6450303390255999	Down
map05016 Huntington disease	Ndufa6	K03950	0.6483572980413621	Down
map05016 Huntington disease	Ndufb3	K03959	0.6013982556414771	Down
map05016 Huntington disease	Ndufb7	K03963	0.6449632057386679	Down
map05016 Huntington disease	Uqcrfs1	K00411	0.634808916528353	Down
map05016 Huntington disease	Ndufs4	K03937	0.54674271455307	Down
map05016 Huntington disease	Uqcrc1	K00414	0.6464293336748199	Down
map05016 Huntington disease	Cyc1	K00413	0.6482520542616811	Down
map05016 Huntington disease	Atp5f1d	K02134	0.629907280960253	Down
map05016 Huntington disease	Ndufv2	K03943	0.663517803344319	Down
map05016 Huntington disease	Klc4	K10407	1.56317021202277	Up
map05016 Huntington disease	Ndufs7	K03940	0.657864277863694	Down
map05016 Huntington disease	Ndufa8	K03952	0.6383428999676379	Down
map05016 Huntington disease	Ndufb10	K03966	0.6402400166760971	Down
map05016 Huntington disease	Ndufs3	K03936	0.6557638270166539	Down
map05016 Huntington disease	Tubb3	K07375	2.09946692139402	Up
map05016 Huntington disease	Ndufa13	K11353	0.651582478192837	Down
map05016 Huntington disease	Actr10	K16576	1.6635388934956898	Up
map05016 Huntington disease	Dctn3	K10425	1.60134314039015	Up
map05016 Huntington disease	Ndufa7	K03951	0.5764563234751441	Down
map05020 Prion disease	Ryr2	K04962	0.638979257515978	Down
map05020 Prion disease	Klc1	K10407	1.8329382762871	Up
map05020 Prion disease	Klc2	K10407	1.7137194079086102	Up
map05020 Prion disease	Mtnd1	K03878	0.664531774654894	Down
map05020 Prion disease	Mtatp8	K02125	0.619321157371039	Down
map05020 Prion disease	Prnp	K05634	2.13660024627785	Up
map05020 Prion disease	Sod1	K04565	0.65550331432095	Down
map05020 Prion disease	Itpr1	K04958	2.57193268186754	Up
map05020 Prion disease	Cox5a	K02264	0.665065186731032	Down
map05020 Prion disease	Cox7c	K02272	0.643286691763146	Down
map05020 Prion disease	Cox4i1	K02263	0.624698972099853	Down
map05020 Prion disease	Slc25a4	K05863	0.642036668875635	Down
map05020 Prion disease	Ndufs6	K03939	0.6512618562387951	Down
map05020 Prion disease	Atp5f1e	K02135	0.542550568723035	Down
map05020 Prion disease	Cox7a1	K02270	0.5924888605983449	Down
map05020 Prion disease	Atp5f1b	K02133	0.618571477912479	Down
map05020 Prion disease	Tubb5	K07375	1.54061670277402	Up
map05020 Prion disease	Uqcrh	K00416	0.581900215098893	Down
map05020 Prion disease	Atp5f1a	K02132	0.627681631616807	Down
map05020 Prion disease	Cox7a2l	K02270	0.6662543517511751	Down
map05020 Prion disease	Ndufa4	K03948	0.59366947425099	Down
map05020 Prion disease	Sdha	K00234	0.661259454365319	Down
map05020 Prion disease	Ndufs8	K03941	0.6496181498102359	Down
map05020 Prion disease	Ndufs1	K03934	0.642445054945055	Down
map05020 Prion disease	Atp5f1c	K02136	0.599008402089168	Down
map05020 Prion disease	Ndufs2	K03935	0.643691510045366	Down
map05020 Prion disease	Ndufv1	K03942	0.641955154934909	Down
map05020 Prion disease	Tubb6	K07375	1.8838743686976	Up
map05020 Prion disease	Ndufa10	K03954	0.662131590033233	Down
map05020 Prion disease	Cox6c	K02268	0.599873434738557	Down
map05020 Prion disease	Ndufc2	K03968	0.6541508402692738	Down
map05020 Prion disease	Ndufa2	K03946	0.6094478047302161	Down
map05020 Prion disease	Ndufa3	K03947	0.649707161981258	Down
map05020 Prion disease	Sdhb	K00235	0.629682953768926	Down
map05020 Prion disease	Ndufb4	K03960	0.666269169230358	Down
map05020 Prion disease	Ndufb5	K03961	0.6546426677664531	Down
map05020 Prion disease	Ndufb9	K03965	0.6450303390255999	Down
map05020 Prion disease	Ndufa6	K03950	0.6483572980413621	Down
map05020 Prion disease	Ndufb3	K03959	0.6013982556414771	Down
map05020 Prion disease	Ndufb7	K03963	0.6449632057386679	Down
map05020 Prion disease	Uqcrfs1	K00411	0.634808916528353	Down
map05020 Prion disease	Ndufs4	K03937	0.54674271455307	Down
map05020 Prion disease	Uqcrc1	K00414	0.6464293336748199	Down
map05020 Prion disease	Cyc1	K00413	0.6482520542616811	Down
map05020 Prion disease	Atp5f1d	K02134	0.629907280960253	Down
map05020 Prion disease	Ndufv2	K03943	0.663517803344319	Down
map05020 Prion disease	Klc4	K10407	1.56317021202277	Up
map05020 Prion disease	Ndufs7	K03940	0.657864277863694	Down
map05020 Prion disease	Ndufa8	K03952	0.6383428999676379	Down
map05020 Prion disease	Ndufb10	K03966	0.6402400166760971	Down
map05020 Prion disease	Ndufs3	K03936	0.6557638270166539	Down
map05020 Prion disease	Tubb3	K07375	2.09946692139402	Up
map05020 Prion disease	Ndufa13	K11353	0.651582478192837	Down
map05020 Prion disease	Ndufa7	K03951	0.5764563234751441	Down
map05022 Pathways of neurodegeneration - multiple diseases	Ryr2	K04962	0.638979257515978	Down
map05022 Pathways of neurodegeneration - multiple diseases	Klc1	K10407	1.8329382762871	Up
map05022 Pathways of neurodegeneration - multiple diseases	Klc2	K10407	1.7137194079086102	Up
map05022 Pathways of neurodegeneration - multiple diseases	Mtnd1	K03878	0.664531774654894	Down
map05022 Pathways of neurodegeneration - multiple diseases	Mtatp8	K02125	0.619321157371039	Down
map05022 Pathways of neurodegeneration - multiple diseases	Prnp	K05634	2.13660024627785	Up
map05022 Pathways of neurodegeneration - multiple diseases	Sod1	K04565	0.65550331432095	Down
map05022 Pathways of neurodegeneration - multiple diseases	Mapt	K04380	1.9370930806878897	Up
map05022 Pathways of neurodegeneration - multiple diseases	Itpr1	K04958	2.57193268186754	Up
map05022 Pathways of neurodegeneration - multiple diseases	App	K04520	2.8463189971604703	Up
map05022 Pathways of neurodegeneration - multiple diseases	Cox5a	K02264	0.665065186731032	Down
map05022 Pathways of neurodegeneration - multiple diseases	Prph	K07607	0.393995592869805	Down
map05022 Pathways of neurodegeneration - multiple diseases	Cox7c	K02272	0.643286691763146	Down
map05022 Pathways of neurodegeneration - multiple diseases	Cox4i1	K02263	0.624698972099853	Down
map05022 Pathways of neurodegeneration - multiple diseases	Prkca	K02677	1.9539193984751102	Up
map05022 Pathways of neurodegeneration - multiple diseases	Nfkb1	K02580	1.56306817742969	Up
map05022 Pathways of neurodegeneration - multiple diseases	Map2k1	K04368	1.53031232980921	Up
map05022 Pathways of neurodegeneration - multiple diseases	Gpx3	K00432	2.47631151592177	Up
map05022 Pathways of neurodegeneration - multiple diseases	Slc25a4	K05863	0.642036668875635	Down
map05022 Pathways of neurodegeneration - multiple diseases	Ndufs6	K03939	0.6512618562387951	Down
map05022 Pathways of neurodegeneration - multiple diseases	Atp5f1e	K02135	0.542550568723035	Down
map05022 Pathways of neurodegeneration - multiple diseases	Cox7a1	K02270	0.5924888605983449	Down
map05022 Pathways of neurodegeneration - multiple diseases	Atp5f1b	K02133	0.618571477912479	Down
map05022 Pathways of neurodegeneration - multiple diseases	Actr1a	K16575	1.50318460562487	Up
map05022 Pathways of neurodegeneration - multiple diseases	Tubb5	K07375	1.54061670277402	Up
map05022 Pathways of neurodegeneration - multiple diseases	Uqcrh	K00416	0.581900215098893	Down
map05022 Pathways of neurodegeneration - multiple diseases	Atp5f1a	K02132	0.627681631616807	Down
map05022 Pathways of neurodegeneration - multiple diseases	Cox7a2l	K02270	0.6662543517511751	Down
map05022 Pathways of neurodegeneration - multiple diseases	Ndufa4	K03948	0.59366947425099	Down
map05022 Pathways of neurodegeneration - multiple diseases	Sqstm1	K14381	2.85656148918405	Up
map05022 Pathways of neurodegeneration - multiple diseases	Atxn2l	K23625	1.89786707031788	Up
map05022 Pathways of neurodegeneration - multiple diseases	Sdha	K00234	0.661259454365319	Down
map05022 Pathways of neurodegeneration - multiple diseases	Ndufs8	K03941	0.6496181498102359	Down
map05022 Pathways of neurodegeneration - multiple diseases	Wipi1	K17908	1.5634633275502199	Up
map05022 Pathways of neurodegeneration - multiple diseases	Hip1	K04559	1.5529491605441001	Up
map05022 Pathways of neurodegeneration - multiple diseases	Ndufs1	K03934	0.642445054945055	Down
map05022 Pathways of neurodegeneration - multiple diseases	Atp5f1c	K02136	0.599008402089168	Down
map05022 Pathways of neurodegeneration - multiple diseases	Ndufs2	K03935	0.643691510045366	Down
map05022 Pathways of neurodegeneration - multiple diseases	Ndufv1	K03942	0.641955154934909	Down
map05022 Pathways of neurodegeneration - multiple diseases	Tubb6	K07375	1.8838743686976	Up
map05022 Pathways of neurodegeneration - multiple diseases	Ndufa10	K03954	0.662131590033233	Down
map05022 Pathways of neurodegeneration - multiple diseases	Gpx7	K00432	2.1681315104166696	Up
map05022 Pathways of neurodegeneration - multiple diseases	Cox6c	K02268	0.599873434738557	Down
map05022 Pathways of neurodegeneration - multiple diseases	Ndufc2	K03968	0.6541508402692738	Down
map05022 Pathways of neurodegeneration - multiple diseases	Ndufa2	K03946	0.6094478047302161	Down
map05022 Pathways of neurodegeneration - multiple diseases	Ndufa3	K03947	0.649707161981258	Down
map05022 Pathways of neurodegeneration - multiple diseases	Sdhb	K00235	0.629682953768926	Down
map05022 Pathways of neurodegeneration - multiple diseases	Ndufb4	K03960	0.666269169230358	Down
map05022 Pathways of neurodegeneration - multiple diseases	Ndufb5	K03961	0.6546426677664531	Down
map05022 Pathways of neurodegeneration - multiple diseases	Ndufb9	K03965	0.6450303390255999	Down
map05022 Pathways of neurodegeneration - multiple diseases	Ndufa6	K03950	0.6483572980413621	Down
map05022 Pathways of neurodegeneration - multiple diseases	Ndufb3	K03959	0.6013982556414771	Down
map05022 Pathways of neurodegeneration - multiple diseases	Ndufb7	K03963	0.6449632057386679	Down
map05022 Pathways of neurodegeneration - multiple diseases	Uqcrfs1	K00411	0.634808916528353	Down
map05022 Pathways of neurodegeneration - multiple diseases	Ndufs4	K03937	0.54674271455307	Down
map05022 Pathways of neurodegeneration - multiple diseases	Uqcrc1	K00414	0.6464293336748199	Down
map05022 Pathways of neurodegeneration - multiple diseases	Tomm40l	K11518	0.6661112400865721	Down
map05022 Pathways of neurodegeneration - multiple diseases	Cyc1	K00413	0.6482520542616811	Down
map05022 Pathways of neurodegeneration - multiple diseases	Atp5f1d	K02134	0.629907280960253	Down
map05022 Pathways of neurodegeneration - multiple diseases	Ndufv2	K03943	0.663517803344319	Down
map05022 Pathways of neurodegeneration - multiple diseases	Klc4	K10407	1.56317021202277	Up
map05022 Pathways of neurodegeneration - multiple diseases	Ndufs7	K03940	0.657864277863694	Down
map05022 Pathways of neurodegeneration - multiple diseases	Ndufa8	K03952	0.6383428999676379	Down
map05022 Pathways of neurodegeneration - multiple diseases	Ndufb10	K03966	0.6402400166760971	Down
map05022 Pathways of neurodegeneration - multiple diseases	Ndufs3	K03936	0.6557638270166539	Down
map05022 Pathways of neurodegeneration - multiple diseases	Tubb3	K07375	2.09946692139402	Up
map05022 Pathways of neurodegeneration - multiple diseases	Ndufa13	K11353	0.651582478192837	Down
map05022 Pathways of neurodegeneration - multiple diseases	Htra2	K08669	0.6375950353820141	Down
map05022 Pathways of neurodegeneration - multiple diseases	Actr10	K16576	1.6635388934956898	Up
map05022 Pathways of neurodegeneration - multiple diseases	Uchl1	K05611	2.6453335297258502	Up
map05022 Pathways of neurodegeneration - multiple diseases	Dctn3	K10425	1.60134314039015	Up
map05022 Pathways of neurodegeneration - multiple diseases	Ndufa7	K03951	0.5764563234751441	Down
map05208 Chemical carcinogenesis - reactive oxygen species	Mtnd1	K03878	0.664531774654894	Down
map05208 Chemical carcinogenesis - reactive oxygen species	Mtatp8	K02125	0.619321157371039	Down
map05208 Chemical carcinogenesis - reactive oxygen species	Sod1	K04565	0.65550331432095	Down
map05208 Chemical carcinogenesis - reactive oxygen species	Sod2	K04564	0.622701202502569	Down
map05208 Chemical carcinogenesis - reactive oxygen species	Gstm1	K00799	0.6445782368971421	Down
map05208 Chemical carcinogenesis - reactive oxygen species	Cox5a	K02264	0.665065186731032	Down
map05208 Chemical carcinogenesis - reactive oxygen species	Cox7c	K02272	0.643286691763146	Down
map05208 Chemical carcinogenesis - reactive oxygen species	Cox4i1	K02263	0.624698972099853	Down
map05208 Chemical carcinogenesis - reactive oxygen species	Gsta4	K00799	0.665606104523792	Down
map05208 Chemical carcinogenesis - reactive oxygen species	Nfkb1	K02580	1.56306817742969	Up
map05208 Chemical carcinogenesis - reactive oxygen species	Map2k1	K04368	1.53031232980921	Up
map05208 Chemical carcinogenesis - reactive oxygen species	Ephx2	K08726	0.621069209601772	Down
map05208 Chemical carcinogenesis - reactive oxygen species	Ptpn1	K05696	1.8223649424175599	Up
map05208 Chemical carcinogenesis - reactive oxygen species	Slc25a4	K05863	0.642036668875635	Down
map05208 Chemical carcinogenesis - reactive oxygen species	Ndufs6	K03939	0.6512618562387951	Down
map05208 Chemical carcinogenesis - reactive oxygen species	Atp5f1e	K02135	0.542550568723035	Down
map05208 Chemical carcinogenesis - reactive oxygen species	Cox7a1	K02270	0.5924888605983449	Down
map05208 Chemical carcinogenesis - reactive oxygen species	Atp5f1b	K02133	0.618571477912479	Down
map05208 Chemical carcinogenesis - reactive oxygen species	Uqcrh	K00416	0.581900215098893	Down
map05208 Chemical carcinogenesis - reactive oxygen species	Atp5f1a	K02132	0.627681631616807	Down
map05208 Chemical carcinogenesis - reactive oxygen species	Cox7a2l	K02270	0.6662543517511751	Down
map05208 Chemical carcinogenesis - reactive oxygen species	Ndufa4	K03948	0.59366947425099	Down
map05208 Chemical carcinogenesis - reactive oxygen species	Nqo1	K00355	1.52514502245509	Up
map05208 Chemical carcinogenesis - reactive oxygen species	Gstm7	K00799	0.435687748931755	Down
map05208 Chemical carcinogenesis - reactive oxygen species	Sdha	K00234	0.661259454365319	Down
map05208 Chemical carcinogenesis - reactive oxygen species	Ndufs8	K03941	0.6496181498102359	Down
map05208 Chemical carcinogenesis - reactive oxygen species	Ndufs1	K03934	0.642445054945055	Down
map05208 Chemical carcinogenesis - reactive oxygen species	Atp5f1c	K02136	0.599008402089168	Down
map05208 Chemical carcinogenesis - reactive oxygen species	Ndufs2	K03935	0.643691510045366	Down
map05208 Chemical carcinogenesis - reactive oxygen species	Ndufv1	K03942	0.641955154934909	Down
map05208 Chemical carcinogenesis - reactive oxygen species	Ndufa10	K03954	0.662131590033233	Down
map05208 Chemical carcinogenesis - reactive oxygen species	Cox6c	K02268	0.599873434738557	Down
map05208 Chemical carcinogenesis - reactive oxygen species	Ndufc2	K03968	0.6541508402692738	Down
map05208 Chemical carcinogenesis - reactive oxygen species	Ndufa2	K03946	0.6094478047302161	Down
map05208 Chemical carcinogenesis - reactive oxygen species	Ndufa3	K03947	0.649707161981258	Down
map05208 Chemical carcinogenesis - reactive oxygen species	Sdhb	K00235	0.629682953768926	Down
map05208 Chemical carcinogenesis - reactive oxygen species	Ndufb4	K03960	0.666269169230358	Down
map05208 Chemical carcinogenesis - reactive oxygen species	Ndufb5	K03961	0.6546426677664531	Down
map05208 Chemical carcinogenesis - reactive oxygen species	Ndufb9	K03965	0.6450303390255999	Down
map05208 Chemical carcinogenesis - reactive oxygen species	Ndufa6	K03950	0.6483572980413621	Down
map05208 Chemical carcinogenesis - reactive oxygen species	Ndufb3	K03959	0.6013982556414771	Down
map05208 Chemical carcinogenesis - reactive oxygen species	Ndufb7	K03963	0.6449632057386679	Down
map05208 Chemical carcinogenesis - reactive oxygen species	Uqcrfs1	K00411	0.634808916528353	Down
map05208 Chemical carcinogenesis - reactive oxygen species	Ndufs4	K03937	0.54674271455307	Down
map05208 Chemical carcinogenesis - reactive oxygen species	Uqcrc1	K00414	0.6464293336748199	Down
map05208 Chemical carcinogenesis - reactive oxygen species	Cyc1	K00413	0.6482520542616811	Down
map05208 Chemical carcinogenesis - reactive oxygen species	Ephx1	K01253	1.92462732285073	Up
map05208 Chemical carcinogenesis - reactive oxygen species	Atp5f1d	K02134	0.629907280960253	Down
map05208 Chemical carcinogenesis - reactive oxygen species	Ndufv2	K03943	0.663517803344319	Down
map05208 Chemical carcinogenesis - reactive oxygen species	Ndufs7	K03940	0.657864277863694	Down
map05208 Chemical carcinogenesis - reactive oxygen species	Ndufa8	K03952	0.6383428999676379	Down
map05208 Chemical carcinogenesis - reactive oxygen species	Ndufb10	K03966	0.6402400166760971	Down
map05208 Chemical carcinogenesis - reactive oxygen species	Ndufs3	K03936	0.6557638270166539	Down
map05208 Chemical carcinogenesis - reactive oxygen species	Ndufa13	K11353	0.651582478192837	Down
map05208 Chemical carcinogenesis - reactive oxygen species	Ndufa7	K03951	0.5764563234751441	Down
map05415 Diabetic cardiomyopathy	Ryr2	K04962	0.638979257515978	Down
map05415 Diabetic cardiomyopathy	Mtnd1	K03878	0.664531774654894	Down
map05415 Diabetic cardiomyopathy	Mtatp8	K02125	0.619321157371039	Down
map05415 Diabetic cardiomyopathy	Ace	K01283	4.01766018190611	Up
map05415 Diabetic cardiomyopathy	Cox5a	K02264	0.665065186731032	Down
map05415 Diabetic cardiomyopathy	Cox7c	K02272	0.643286691763146	Down
map05415 Diabetic cardiomyopathy	Cox4i1	K02263	0.624698972099853	Down
map05415 Diabetic cardiomyopathy	Prkca	K02677	1.9539193984751102	Up
map05415 Diabetic cardiomyopathy	Nfkb1	K02580	1.56306817742969	Up
map05415 Diabetic cardiomyopathy	Tnni3	K12044	0.582637082008288	Down
map05415 Diabetic cardiomyopathy	Slc25a4	K05863	0.642036668875635	Down
map05415 Diabetic cardiomyopathy	Ndufs6	K03939	0.6512618562387951	Down
map05415 Diabetic cardiomyopathy	Cpt2	K08766	0.5646003262642739	Down
map05415 Diabetic cardiomyopathy	Atp5f1e	K02135	0.542550568723035	Down
map05415 Diabetic cardiomyopathy	Cox7a1	K02270	0.5924888605983449	Down
map05415 Diabetic cardiomyopathy	Atp5f1b	K02133	0.618571477912479	Down
map05415 Diabetic cardiomyopathy	Mpc1	K22138	0.648361871067832	Down
map05415 Diabetic cardiomyopathy	Nos3	K13242	1.53611551450824	Up
map05415 Diabetic cardiomyopathy	Uqcrh	K00416	0.581900215098893	Down
map05415 Diabetic cardiomyopathy	G6pdx	K00036	1.79730133352074	Up
map05415 Diabetic cardiomyopathy	Atp5f1a	K02132	0.627681631616807	Down
map05415 Diabetic cardiomyopathy	Cox7a2l	K02270	0.6662543517511751	Down
map05415 Diabetic cardiomyopathy	Ndufa4	K03948	0.59366947425099	Down
map05415 Diabetic cardiomyopathy	Tbc1d4	K17902	0.47930335595776796	Down
map05415 Diabetic cardiomyopathy	Sdha	K00234	0.661259454365319	Down
map05415 Diabetic cardiomyopathy	Ndufs8	K03941	0.6496181498102359	Down
map05415 Diabetic cardiomyopathy	Ndufs1	K03934	0.642445054945055	Down
map05415 Diabetic cardiomyopathy	Atp5f1c	K02136	0.599008402089168	Down
map05415 Diabetic cardiomyopathy	Ndufs2	K03935	0.643691510045366	Down
map05415 Diabetic cardiomyopathy	Ndufv1	K03942	0.641955154934909	Down
map05415 Diabetic cardiomyopathy	Ndufa10	K03954	0.662131590033233	Down
map05415 Diabetic cardiomyopathy	Cox6c	K02268	0.599873434738557	Down
map05415 Diabetic cardiomyopathy	Ndufc2	K03968	0.6541508402692738	Down
map05415 Diabetic cardiomyopathy	Ndufa2	K03946	0.6094478047302161	Down
map05415 Diabetic cardiomyopathy	Ndufa3	K03947	0.649707161981258	Down
map05415 Diabetic cardiomyopathy	Sdhb	K00235	0.629682953768926	Down
map05415 Diabetic cardiomyopathy	Ndufb4	K03960	0.666269169230358	Down
map05415 Diabetic cardiomyopathy	Ndufb5	K03961	0.6546426677664531	Down
map05415 Diabetic cardiomyopathy	Ndufb9	K03965	0.6450303390255999	Down
map05415 Diabetic cardiomyopathy	Ndufa6	K03950	0.6483572980413621	Down
map05415 Diabetic cardiomyopathy	Ndufb3	K03959	0.6013982556414771	Down
map05415 Diabetic cardiomyopathy	Ndufb7	K03963	0.6449632057386679	Down
map05415 Diabetic cardiomyopathy	Uqcrfs1	K00411	0.634808916528353	Down
map05415 Diabetic cardiomyopathy	Ndufs4	K03937	0.54674271455307	Down
map05415 Diabetic cardiomyopathy	Uqcrc1	K00414	0.6464293336748199	Down
map05415 Diabetic cardiomyopathy	Cyc1	K00413	0.6482520542616811	Down
map05415 Diabetic cardiomyopathy	Atp5f1d	K02134	0.629907280960253	Down
map05415 Diabetic cardiomyopathy	Ndufv2	K03943	0.663517803344319	Down
map05415 Diabetic cardiomyopathy	Ndufs7	K03940	0.657864277863694	Down
map05415 Diabetic cardiomyopathy	Ndufa8	K03952	0.6383428999676379	Down
map05415 Diabetic cardiomyopathy	Ndufb10	K03966	0.6402400166760971	Down
map05415 Diabetic cardiomyopathy	Ndufs3	K03936	0.6557638270166539	Down
map05415 Diabetic cardiomyopathy	Ndufa13	K11353	0.651582478192837	Down
map05415 Diabetic cardiomyopathy	Ndufa7	K03951	0.5764563234751441	Down
map00220 Arginine biosynthesis	Got1	K14454	0.655318279350158	Down
map00220 Arginine biosynthesis	Glul	K01915	1.6587622739749301	Up
map00220 Arginine biosynthesis	Nos3	K13242	1.53611551450824	Up
map00220 Arginine biosynthesis	Gpt	K00814	0.34584759188846603	Down
map00220 Arginine biosynthesis	Acy1	K14677	0.5383824620107971	Down
